Building ID	Market	Street Address	City	State	Postal Code	Latitude	Longitude	On Zayo Network Status	Net Classification	Type	Network Proximity	 Estimated Build Cost 
Bldg-512365	Dallas	5010 Riverside Dr	Irving	TX	75039	32.8594865	-96.930396	Not on Zayo Network	Type 2	Office - Multi Tenant	673.55	 $28,838.75 
Bldg-496944	Dallas	500 Enterprise Dr	Flower Mound	TX	75028	32.987845	-97.03107	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-496945	Dallas	2777 Daniel Ave	Dallas	TX	75205	32.633129	-96.864947	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-496954	Dallas	1920 McKinney Ave	Dallas	TX	75201	32.790151	-96.8035079	Not on Zayo Network	Fiber Only	Office - Multi Tenant	771.86	 $31,296.50 
Bldg-496978	Dallas	12467 Merit Dr	Dallas	TX	75251	32.9168586	-96.7724019	Not on Zayo Network	Fiber Only	Hospital	719.44	 $29,986.00 
Bldg-496988	Dallas	13770 W US Highway 80	Forney	TX	75126	32.756839	-96.468836	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512512	Denver	30721 Middleton Rd	Evergreen	CO	80439	39.601859	-105.350151	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,400.00 
Bldg-512524	Atlanta	204 E Main St	Cartersville	GA	30120	34.165877	-84.793174	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-497124	Denver	8300 Peña Blvd	Denver	CO	80249	39.8447558	-104.672543	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,400.00 
Bldg-497170	Dallas	340 Clay Rd	Sunnyvale	TX	75182	32.7692673	-96.5611275	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-497172	Dallas	3361 Boyington Dr	Carrollton	TX	75006	32.9655908	-96.8417125	Not on Zayo Network	Fiber Only	Office - Multi Tenant	1965.94	 $61,148.50 
Bldg-512377	Atlanta	5130 Peachtree Pkwy	Peachtree Corners	GA	30092	33.9813094	-84.2139884	Not on Zayo Network	Fiber Only	Office - Multi Tenant	315.48	 $19,464.40 
Bldg-512591	Dallas	403 International Pkwy	Richardson	TX	75081	32.9540966	-96.7099942	Not on Zayo Network	Fiber Only	Office - Multi Tenant	339.24	 $32,354.40 
Bldg-512383	Atlanta	2500 Burdett Rd	Atlanta	GA	30349	33.5943139	-84.4715311	Build in Progress	Fiber Only	Office - Multi Tenant		 $10,000.00 
Bldg-512385	Denver	575 N Logan St	Denver	CO	80203	39.725431	-104.982417	Not on Zayo Network	Fiber Only	Office - Multi Tenant	47.4	 $14,533.00 
Bldg-512386	Denver	700 Colorado Blvd	Denver	CO	80206	39.727671	-104.940576	Not on Zayo Network	Fiber Only	Office - Multi Tenant	3206.39	 $108,591.70 
Bldg-497213	Dallas	378 W Las Colinas Blvd	Irving	TX	75039	32.8745229	-96.9447095	Not on Zayo Network	Fiber Only	Office - Single Tenant	681.81	 $29,045.25 
Bldg-512399	Denver	112 Kipling St	Denver	CO	80226	39.714185	-105.109126	Not on Zayo Network	Fiber Only	Office - Multi Tenant	109.21	 $17,314.45 
Bldg-497225	Denver	1375 Plum Creek Pkwy	Castle Rock	CO	80109	39.37011	-104.877155	Build in Progress	Restricted	Small Cell		 $12,400.00 
Bldg-497232	Denver	1475 S Lincoln St	Denver	CO	80210	39.7396319	-104.9861854	Not on Zayo Network	On-Net	Office - Multi Tenant	10.19	 $12,858.55 
Bldg-512635	Dallas	2106 E State Highway 114	Southlake	TX	76092	32.9443458	-97.1186123	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-497241	Dallas	5935 Preston Rd	Frisco	TX	75034	33.1246662	-96.8062663	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-512426	Dallas	1851 Jacksboro Hwy	Fort Worth	TX	76114	32.774449	-97.366401	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512434	Dallas	3300 Japanese Garden Ln	Fort Worth	TX	76107	32.735375	-97.365763	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512427	Dallas	400 Grand Ave	Fort Worth	TX	76164	32.773283	-97.346281	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512428	Dallas	1701 NE 36th St	Fort Worth	TX	76106	32.810608	-97.33453	Not on Zayo Network	Fiber Only	Office - Single Tenant	1653.42	 $53,335.50 
Bldg-512429	Dallas	201 S Sylvania Ave	Fort Worth	TX	76111	32.763809	-97.308999	Not on Zayo Network	Fiber Only	Office - Single Tenant	39.78	 $14,386.80 
Bldg-512430	Dallas	3700 E Belknap St	Fort Worth	TX	76111	32.778337	-97.294264	Not on Zayo Network	Fiber Only	Office - Single Tenant	261.11	 $27,666.60 
Bldg-512431	Dallas	1851 Harrington Ave	Fort Worth	TX	76164	32.777714	-97.361837	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512438	Dallas	1201 E Maddox Ave	Fort Worth	TX	76104	32.727128	-97.311582	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-497258	Atlanta	103 International Dr	Peachtree City	GA	30269	33.370582	-84.580219	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $10,000.00 
Bldg-512432	Dallas	600 Congress St	Fort Worth	TX	76107	32.759216	-97.34262	Not on Zayo Network	Fiber Only	Office - Single Tenant	2038.2	 $62,955.00 
Bldg-512647	Atlanta	125 Technology Pkwy	Peachtree Corners	GA	30092	33.964158	-84.219085	Not on Zayo Network	Fiber Only	Office - Single Tenant	432.31	 $22,969.30 
Bldg-512439	Dallas	501 E Bolt St	Fort Worth	TX	76110	32.688618	-97.322532	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512433	Dallas	959 E Rosedale St	Fort Worth	TX	76104	32.732158	-97.316241	Not on Zayo Network	Fiber Only	Office - Single Tenant	2496.6	 $74,415.00 
Bldg-512652	Denver	800 N Pearl St	Denver	CO	80203	39.7294567	-104.9793143	Not on Zayo Network	Fiber Only	Residential - Multi Tenant	144.95	 $18,922.75 
Bldg-512440	Dallas	401 Martin Luther King Fwy	Fort Worth	TX	76104	32.740352	-97.300861	Not on Zayo Network	Fiber Only	Office - Single Tenant	1362.5	 $46,062.50 
Bldg-497260	Denver	1950 Foothills Dr	Castle Rock	CO	80109	39.390965	-104.907643	Build in Progress	Restricted	Small Cell		 $12,400.00 
Bldg-512435	Dallas	3220 Rock Springs Rd	Fort Worth	TX	76107	32.736428	-97.364992	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512441	Dallas	6400 Pecan Valley Dr	Fort Worth	TX	76132	32.656736	-97.446423	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512436	Dallas	3220 Botanic Garden Blvd	Fort Worth	TX	76107	32.740466	-97.36284	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-497256	Denver	1760 Meadows Blvd	Castle Rock	CO	80109	39.393352	-104.897091	Build in Progress	Restricted	Small Cell		 $12,400.00 
Bldg-512442	Dallas	2525 E Rosedale St	Fort Worth	TX	76105	32.730758	-97.291101	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512437	Dallas	2100 Log Cabin Village Ln	Fort Worth	TX	76109	32.720532	-97.36151	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512443	Dallas	4932 Wilbarger St	Fort Worth	TX	76119	32.698903	-97.249531	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-497263	Denver	3065 Foothills Dr	Castle Rock	CO	80109	39.3944222	-104.9105611	Build in Progress	Restricted	Small Cell		 $12,400.00 
Bldg-512444	Dallas	6201 Beaty St	Fort Worth	TX	76112	32.739578	-97.222202	Not on Zayo Network	Fiber Only	Office - Single Tenant	1516.53	 $49,913.25 
Bldg-512445	Dallas	2525 Joe B Rushing	Fort Worth	TX	76119	32.672136	-97.287697	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-497265	Denver	3950 Butterfield Crossing Dr	Castle Rock	CO	80109	39.411143	-104.90536	Build in Progress	Restricted	Small Cell		 $12,400.00 
Bldg-512451	Dallas	1601 Lipscomb St	Fort Worth	TX	76104	32.727001	-97.333295	Not on Zayo Network	Fiber Only	Office - Single Tenant	2225.95	 $67,648.75 
Bldg-512446	Dallas	5565 Truman Dr	Fort Worth	TX	76112	32.724666	-97.235003	Not on Zayo Network	Fiber Only	Office - Single Tenant	1473.52	 $48,838.00 
Bldg-512662	Dallas	2509 Scripture St	Denton	TX	76201	33.2179147	-97.1632837	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-512452	Dallas	3100 Azle Ave	Fort Worth	TX	76106	32.802793	-97.384093	Not on Zayo Network	Fiber Only	Office - Single Tenant	1230.63	 $42,765.75 
Bldg-497271	Dallas	5201 N O Connor Blvd	Irving	TX	75039	32.8704353	-96.9404317	Not on Zayo Network	Fiber Only	Office - Multi Tenant	751.33	 $30,783.25 
Bldg-512447	Dallas	3551 New York Ave	Fort Worth	TX	76110	32.697751	-97.316539	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512663	Dallas	3835 Morse St	Denton	TX	76208	33.2048072	-97.0897956	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-497493	Atlanta	2557 Courtney Renea Dr	Dacula	GA	30019	33.96869	-83.881312	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $10,000.00 
Bldg-512453	Dallas	4017 Falcon Way W	Fort Worth	TX	76106	32.815051	-97.351707	Not on Zayo Network	Fiber Only	Office - Single Tenant	52.4	 $15,144.00 
Bldg-512448	Dallas	5200 Hemphill St	Fort Worth	TX	76115	32.669198	-97.331832	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512664	Dallas	3827 Morse St	Denton	TX	76208	33.2048073	-97.0899604	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-512659	Dallas	2519 Scripture St	Denton	TX	76201	33.2182973	-97.1649599	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-512454	Dallas	11400 Willow Springs Rd	Haslet	TX	76052	32.933224	-97.391974	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512449	Dallas	6300 Welch Ave	Fort Worth	TX	76133	32.652944	-97.3823	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512660	Dallas	101 E Corporate Dr	Lewisville	TX	75067	33.0126118	-96.9919552	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-512455	Dallas	8510 Spring St	Fort Worth	TX	76179	32.878736	-97.42702	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512450	Dallas	3242 Lackland Rd	Fort Worth	TX	76116	32.72565	-97.434726	Not on Zayo Network	Fiber Only	Office - Single Tenant	1543.82	 $50,595.50 
Bldg-512661	Dallas	830 S Interstate 35 E	Denton	TX	76205	33.192322	-97.121679	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-512456	Dallas	13280 Park Vista Blvd	Fort Worth	TX	76177	32.97013	-97.262715	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-497275	Dallas	3350 S Central Expy	McKinney	TX	75070	33.1675702	-96.643946	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-512457	Dallas	14101 Sendera Ranch Blvd	Haslet	TX	76052	32.984927	-97.385371	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512463	Dallas	4849 Wilbarger St	Fort Worth	TX	76119	32.698938	-97.251301	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512458	Dallas	14650 Statler Blvd	Fort Worth	TX	76155	32.819124	-97.049534	Not on Zayo Network	Fiber Only	Office - Single Tenant	1066.47	 $38,661.75 
Bldg-512464	Dallas	3501 S Hills Ave	Fort Worth	TX	76109	32.696323	-97.367422	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512459	Dallas	10201 White Settlement Rd	Fort Worth	TX	76108	32.759735	-97.500755	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-497507	Dallas	8820 Cypress Waters Blvd	Coppell	TX	75019	32.926233	-96.990452	Not on Zayo Network	Fiber Only	Neutral Data Center	225.61	 $25,536.60 
Bldg-512465	Dallas	4001 Library Ln	Fort Worth	TX	76109	32.689227	-97.394663	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512460	Dallas	4416 Southwest Blvd	Fort Worth	TX	76116	32.707817	-97.43735	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512466	Dallas	1908 Carleton Ave	Fort Worth	TX	76107	32.741031	-97.385144	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512461	Dallas	6400 Westcreek Dr	Fort Worth	TX	76133	32.650726	-97.361	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512467	Dallas	4700 Ramey Ave	Fort Worth	TX	76105	32.721147	-97.253704	Not on Zayo Network	Fiber Only	Office - Single Tenant	1669.97	 $53,749.25 
Bldg-512462	Dallas	3101 Forest Ave	Fort Worth	TX	76112	32.73429	-97.218951	Not on Zayo Network	Fiber Only	Office - Single Tenant	716.67	 $29,916.75 
Bldg-512468	Dallas	2913 Yucca Ave	Fort Worth	TX	76111	32.780984	-97.304085	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512469	Dallas	1062 Evans Ave	Fort Worth	TX	76104	32.73304	-97.318364	Not on Zayo Network	Fiber Only	Office - Single Tenant	1818.54	 $57,463.50 
Bldg-512470	Dallas	5060 Avenue G	Fort Worth	TX	76105	32.730144	-97.246726	Not on Zayo Network	Fiber Only	Office - Single Tenant	930.5	 $35,262.50 
Bldg-497513	Atlanta	101 Aquila Way	Austell	GA	30168	33.747443	-84.57983	Not on Zayo Network	Fiber Only	Neutral Data Center	483.48	 $24,504.40 
Bldg-512476	Dallas	2950 Old Mansfield Rd	Fort Worth	TX	76119	32.708764	-97.299087	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512471	Dallas	4300 E Berry St	Fort Worth	TX	76105	32.713483	-97.259486	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-497514	Atlanta	743 Church St	Buford	GA	30518	34.110771	-84.002758	Not on Zayo Network	Fiber Only	Neutral Data Center		 $10,000.00 
Bldg-512477	Dallas	205 University Dr	Fort Worth	TX	76107	32.757364	-97.36115	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512472	Dallas	3816 Kimberly Ln	Fort Worth	TX	76133	32.670165	-97.375235	Not on Zayo Network	Fiber Only	Office - Single Tenant	1035.12	 $37,878.00 
Bldg-512478	Dallas	3408 W Fwy	Fort Worth	TX	76107	32.733308	-97.370081	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512473	Dallas	601 Park St	Fort Worth	TX	76164	32.780472	-97.356623	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512479	Dallas	2605 Carnation Ave	Fort Worth	TX	76111	32.784668	-97.308391	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512474	Dallas	1300 NE 35th St	Fort Worth	TX	76106	32.809182	-97.339394	Not on Zayo Network	Fiber Only	Office - Single Tenant	1429.37	 $47,734.25 
Bldg-512483	Dallas	4150 Lafayette Ave	Fort Worth	TX	76107	32.741383	-97.379923	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512480	Dallas	3222 Old Garden Rd	Fort Worth	TX	76107	32.738639	-97.365077	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-512475	Dallas	1801 N South Fwy	Fort Worth	TX	76102	32.750044	-97.320707	Not on Zayo Network	Fiber Only	Office - Single Tenant	998.72	 $36,968.00 
Bldg-512481	Dallas	1051 Woodhaven Blvd	Fort Worth	TX	76112	32.763672	-97.240985	Not on Zayo Network	Fiber Only	Office - Single Tenant	1103.7	 $39,592.50 
Bldg-512482	Dallas	7601 John T White Rd	Fort Worth	TX	76120	32.765898	-97.190802	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-497525	Dallas	1400 N Bowser Rd	Richardson	TX	75081	32.952635	-96.714017	Not on Zayo Network	Fiber Only	Neutral Data Center	1532.97	 $50,324.25 
Bldg-512484	Dallas	1815 Jenson Rd	Fort Worth	TX	76112	32.75161	-97.243353	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-497327	Denver	Candelas Pkwy	Arvada	CO	80007	39.8650773	-105.2189034	Not on Zayo Network	Fiber Only	Middle School		 $12,400.00 
Bldg-512492	Denver	9761 Titan Park Cir	Littleton	CO	80125	39.503479	-105.022101	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,400.00 
Bldg-497338	Dallas	3102 Miller Park S	Garland	TX	75042	32.9029079	-96.675732	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-497357	Dallas	1411 Greenway Dr	Irving	TX	75038	32.890087	-96.972304	Not on Zayo Network	Fiber Only	Office - Multi Tenant	906.44	 $34,661.00 
Bldg-497368	Dallas	2012 Woodall Rodgers Fwy	Dallas	TX	75201	32.7894014	-96.8014866	Not on Zayo Network	Fiber Only	Office - Multi Tenant	523.74	 $25,093.50 
Bldg-497559	Denver	4500 E Bails Pl	Denver	CO	80222	39.682586	-104.934426	Not on Zayo Network	Fiber Only	Office - Single Tenant	782.85	 $35,885.50 
Bldg-497595	Dallas	Integrity Dr	Richardson	TX	75081	32.9659202	-96.7144278	Not on Zayo Network	Fiber Only	Office - Multi Tenant	81.54	 $16,892.40 
Bldg-497599	Atlanta	2 Memorial Dr SW	Atlanta	GA	30334	33.747184	-84.388397	Not on Zayo Network	Fiber Only	Office - Multi Tenant	2429.91	 $68,317.84 
Bldg-497600	Dallas	5151 N Colony Blvd	The Colony	TX	75056	33.0990754	-96.8783802	Not on Zayo Network	Fiber Only	Local/State Government		 $12,000.00 
Bldg-512695	Dallas	601 E Belt Line Rd	DeSoto	TX	75115	32.5908566	-96.8445022	Not on Zayo Network	Fiber Only	High School	380.01	 $34,800.60 
Bldg-512696	Dallas	200 E Belt Line Rd	DeSoto	TX	75115	32.589175	-96.854755	Not on Zayo Network	Fiber Only	High School	243.91	 $26,634.60 
Bldg-512698	Dallas	2121 S Macarthur Blvd	Grand Prairie	TX	75050	32.792291	-96.960158	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-512699	Dallas	820 N O Connor Rd	Irving	TX	75061	32.8226511	-96.9493651	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-512700	Dallas	N Oconnor Blvd	Irving	TX	75039	32.902626	-96.941095	Not on Zayo Network	Fiber Only	High School	92.66	 $17,559.60 
Bldg-512701	Dallas	3620 Valley View Ln	Irving	TX	75062	32.8499541	-97.0208865	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-512702	Dallas	707 Edmondson Dr	Irving	TX	75060	32.8052447	-96.9391196	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-512703	Dallas	700 E 6th St	Irving	TX	75060	32.808555	-96.938941	Not on Zayo Network	Fiber Only	High School	1533.5	 $50,337.50 
Bldg-512704	Dallas	800 N O Connor Rd	Irving	TX	75061	32.8214912	-96.9491796	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-512705	Dallas	4611 N MacArthur Blvd	Irving	TX	75038	32.8692859	-96.9615864	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-512715	Denver	12450 E Arapahoe Rd	Englewood	CO	80112	39.5941479	-104.8440372	Not on Zayo Network	Fiber Only	Office - Multi Tenant	323.4	 $26,953.00 
Bldg-512731	Dallas	418 E Jones St	Lewisville	TX	75057	33.0636465	-97.0019701	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-512733	Dallas	2253 Old Denton Rd	Carrollton	TX	75006	32.9779698	-96.9110141	Build in Progress	Fiber Only	Office - Multi Tenant	278.65	 $28,719.00 
Bldg-498029	Dallas	2610 N Harwood St	Dallas	TX	75201	32.7924704	-96.8071084	Not on Zayo Network	Fiber Only	Office - Single Tenant	166.12	 $21,967.20 
Bldg-512757	Atlanta	981 Cobb Place Blvd NW - Bldg 200	Kennesaw	GA	30144	34.0121681	-84.581922	Not on Zayo Network	Fiber Only	Office - Multi Tenant	2214.49	 $63,147.76 
Bldg-498048	Dallas	525 Industrial Blvd	Grapevine	TX	76051	32.93597	-97.100183	On Zayo Network	On-Net	Cell Site	340.82	 $32,449.20 
Bldg-498049	Denver	2450 S University Blvd	Denver	CO	80210	39.6720137	-104.9591473	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,400.00 
Bldg-512776	Dallas	1295 Majesty Dr	Dallas	TX	75247	32.827474	-96.875933	Not on Zayo Network	Fiber Only	Office - Multi Tenant	99.14	 $17,948.40 
Bldg-512969	Atlanta	5570 Spalding Dr	Peachtree Corners	GA	30092	33.9695464	-84.2243128	Not on Zayo Network	Fiber Only	Office - Multi Tenant	2154.06	 $61,697.44 
Bldg-512964	Atlanta	361 Main St	Suwanee	GA	30024	34.0575579	-84.0672579	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $10,000.00 
Bldg-498093	Denver	2553 S Colorado Blvd	Denver	CO	80222	39.6705739	-104.941803	Not on Zayo Network	Fiber Only	Office - Multi Tenant	2449.94	 $85,898.20 
Bldg-512977	Atlanta	455 Camp Perrin Rd	Lawrenceville	GA	30043	34.0154716	-84.0023128	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $10,000.00 
Bldg-497781	Dallas	1401 Nolan Ryan Expy	Arlington	TX	76011	32.7561046	-97.0878942	Not on Zayo Network	Fiber Only	Office - Single Tenant	2819.46	 $82,486.50 
Bldg-497782	Atlanta	Northwoods Pkwy NW & Peachtree Industrial Blvd	Norcross	GA	30071	33.9656409	-84.1990564	On Zayo Network	Fiber Only	Splice Point	35.64	 $11,069.20 
Bldg-497783	Denver	890 Auraria Pkwy	Denver	CO	80204	39.7460198	-105.0075422	Not on Zayo Network	Fiber Only	Office - Multi Tenant	517.48	 $27,924.40 
Bldg-497785	Atlanta	1435 Satellite Blvd NW	Suwanee	GA	30024	34.0050007	-84.0787029	Not on Zayo Network	Fiber Only	Splice Point	73.6	 $12,208.00 
Bldg-497838	Denver	1111 Fulton St	Brighton	CO	80601	39.968	-104.825	Build in Progress	Fiber Only	Retail - Single Tenant	1614.58	 $60,837.40 
Bldg-497833	Atlanta	1625 Executive Dr	Duluth	GA	30096	33.9551127	-84.1100069	Not on Zayo Network	On-Net	Office - Multi Tenant	822.26	 $29,734.24 
Bldg-497839	Denver	12875 Quebec St	Brighton	CO	80602	39.928852	-104.903214	Build in Progress	Fiber Only	Retail - Single Tenant	6.31	 $12,683.95 
Bldg-497841	Denver	CO-470 & S Quebec St	Highlands Ranch	CO	80130	39.562554	-104.910561	Build in Progress	Fiber Only	Retail - Single Tenant	1678.07	 $62,742.10 
Bldg-497842	Denver	462 Wadsworth Blvd	Denver	CO	80226	39.722846	-105.081396	Build in Progress	Fiber Only	Retail - Single Tenant		 $12,400.00 
Bldg-497843	Denver	S Balsam Way	Denver	CO	80123	39.630601	-105.089185	Build in Progress	Fiber Only	Retail - Single Tenant	523.97	 $28,119.10 
Bldg-497837	Denver	3475 Wright St	Wheat Ridge	CO	80033	39.765	-105.14	Build in Progress	Fiber Only	Retail - Single Tenant	931.19	 $40,335.70 
Bldg-513054	Denver	3801 Brighton Blvd	Denver	CO	80216	39.7747821	-104.9753102	Not on Zayo Network	On-Net	Office - Single Tenant	410.48	 $30,871.60 
Bldg-497845	Denver	9500 Civic Center Dr	Denver	CO	80229	39.871835	-104.98366	Build in Progress	Fiber Only	Retail - Single Tenant	5239.28	 $169,578.40 
Bldg-497851	Denver	I-25 & US-87	Westminster	CO	80234	39.942124	-104.988782	Build in Progress	Fiber Only	Retail - Single Tenant		 $12,400.00 
Bldg-497846	Denver	581 Garland Dr	Denver	CO	80233	39.891802	-104.979436	Build in Progress	Fiber Only	Retail - Single Tenant	436.08	 $32,023.60 
