Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Latitude,Longtitude,Industry,MRR,CPQ
Opp-000535,Acct-000393,Potential,FALSE,FALSE,8/26/16,36,,New Service,Ethernet,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,"On Zayo Network
",33.7616219,-84.3911416,Telecommunications,0,450781.4002
Opp-000536,Acct-000864,Successful,TRUE,TRUE,8/26/16,24,,New Service,Wavelengths - Long Haul,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,"On Zayo Network
",32.807183,-96.868566,Telecommunications,3693.7625,129273.076
Opp-000536,Acct-000864,Successful,TRUE,TRUE,8/26/16,24,,New Service,Wavelengths - Long Haul,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,"On Zayo Network
",33.758884,-84.38769,Telecommunications,3693.7625,129273.076
Opp-000537,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-124548,Denver,3800 E Hampden Ave,Englewood,CO,80113,352.86,"On Zayo Network
",39.652163,-104.944137,Telecommunications,6307069.324,85736.30978
Opp-000537,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-493889,Denver,2996 Colorado Blvd,Denver,CO,80207,2835.48,"Build in Progress
",39.669085,-104.939875,Telecommunications,6307069.324,85736.30978
Opp-000538,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-086983,Denver,3850 York St,Denver,CO,80205,725.13,"Build in Progress
",39.770833,-104.959745,Telecommunications,6307069.324,85736.30978
Opp-000538,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-138936,Denver,3101 Marion St,Denver,CO,80205,401.9,"On Zayo Network
",39.7609471,-104.9723895,Telecommunications,6307069.324,85736.30978
Opp-000539,Acct-000176,Potential,FALSE,FALSE,8/26/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,IT Infrastructure,251362.6472,3839405.797
Opp-000540,Acct-000176,Potential,FALSE,FALSE,8/26/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,IT Infrastructure,251362.6472,3839405.797
Opp-000541,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-089927,Denver,6303 S County Rd 213,Deer Trail,CO,80105,470.5,"On Zayo Network
",39.6019319,-104.0626685,Telecommunications,6307069.324,85736.30978
Opp-000541,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-089928,Denver,Strausburg Mile Rd,Strasburg,CO,80136,5015.85,"On Zayo Network
",39.6957118,-104.3037471,Telecommunications,6307069.324,85736.30978
Opp-000541,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-493892,Denver,63645 US Highway 36,Byers,CO,80103,1131.43,"Build in Progress
",39.7170639,-104.2413722,Telecommunications,6307069.324,85736.30978
Opp-000542,Acct-001159,Potential,FALSE,FALSE,8/29/16,36,,New Service,Ethernet,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,"On Zayo Network
",33.7338392,-84.4256845,Media & Content,0,0
Opp-000542,Acct-001159,Potential,FALSE,FALSE,8/29/16,36,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,"On Zayo Network
",32.787255,-96.794118,Media & Content,0,0
Opp-000543,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-124411,Denver,8601 W Cross Dr,Littleton,CO,80123,489.82,"On Zayo Network
",39.615956,-105.093258,Telecommunications,6307069.324,85736.30978
Opp-000543,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-139045,Denver,8500 W Bowles Ave,Littleton,CO,80123,898.54,"Build in Progress
",39.6092791,-105.0949885,Telecommunications,6307069.324,85736.30978
Opp-000544,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-138964,Denver,4350 S Federal Blvd,Englewood,CO,80110,356.12,"On Zayo Network
",39.6368072,-105.0242496,Telecommunications,6307069.324,85736.30978
Opp-000544,Acct-000273,Successful,TRUE,TRUE,8/29/16,120,,New Service,FTT - Dark Fiber,Bldg-513171,Denver,3095 S University Blvd,Englewood,CO,80113,175.62,"Build in Progress
",39.660917,-104.959792,Telecommunications,6307069.324,85736.30978
Opp-000545,Acct-001090,Failed,TRUE,FALSE,8/27/16,24,,New Service,IP Services,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,"On Zayo Network
",33.7616219,-84.3911416,Media & Content,9793.023,4315459.475
Opp-000545,Acct-001090,Failed,TRUE,FALSE,8/27/16,24,,New Service,IP Services,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,"On Zayo Network
",33.01542,-96.7689,Media & Content,9793.023,4315459.475
Opp-000546,Acct-001029,Potential,FALSE,FALSE,8/3/16,36,,New Service,Dark Fiber - Metro,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,"On Zayo Network
",39.5913091,-104.8470746,Media & Content,88974.94542,359451.8974
Opp-000546,Acct-001029,Potential,FALSE,FALSE,8/3/16,36,,New Service,Dark Fiber - Metro,Bldg-138263,Denver,355 Inverness Dr S,Englewood,CO,80112,13.56,"On Zayo Network
",39.559499,-104.862592,Media & Content,88974.94542,359451.8974
Opp-000547,Acct-000221,Failed,TRUE,FALSE,8/3/16,24,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,38617.85014,169233.0908
Opp-000548,Acct-000100,Failed,TRUE,FALSE,8/29/16,,,New Service,Wavelengths - Long Haul,Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,"On Zayo Network
",39.7451918,-104.9792774,Media & Content,0,718020.8045
Opp-000549,Acct-000211,Failed,TRUE,FALSE,8/29/16,12,,New Service,Ethernet,Bldg-038242,Atlanta,5600 United Dr SE,Smyrna,GA,30082,426.83,"On Zayo Network
",33.841315,-84.522539,Other Industry,48722.60134,82790.63964
Opp-000550,Acct-000758,Potential,FALSE,FALSE,8/29/16,36,,New Service,zColo,Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,"On Zayo Network
",32.92387,-96.79165,IT Infrastructure,2781.74776,171506.6045
Opp-000551,Acct-000997,Successful,TRUE,TRUE,8/3/16,24,,New Service,IP Services,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,"On Zayo Network
",39.5643596,-104.8665482,Energy & Manufacturing,3664.10176,16477.6613
Opp-000552,Acct-001083,Failed,TRUE,FALSE,8/29/16,,,New Service,Ethernet,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,"On Zayo Network
",33.7559351,-84.3908998,Professional Services,0,503026.0969
Opp-000553,Acct-000002,Successful,TRUE,TRUE,8/29/16,36,,New Service,Ethernet,Bldg-057701,Denver,1670 Broadway,Denver,CO,80202,141.29,"On Zayo Network
",39.742779,-104.986946,Telecommunications,2881700.185,7310037.815
Opp-000554,Acct-001160,Potential,FALSE,FALSE,8/29/16,36,,New Service,IP Services,Bldg-147671,Dallas,650 S Griffin St,Dallas,TX,75202,682.3,"Not on Zayo Network
",32.774509,-96.8006052,Telecommunications,0,0
Opp-000555,Acct-001161,Potential,FALSE,FALSE,8/3/16,36,,New Service,Wavelengths - Metro,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,"On Zayo Network
",33.7616219,-84.3911416,Telecommunications,22657.67978,0
Opp-000555,Acct-001161,Potential,FALSE,FALSE,8/3/16,36,,New Service,Wavelengths - Metro,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,"On Zayo Network
",34.0354213,-84.0608807,Telecommunications,22657.67978,0
Opp-000556,Acct-000025,Potential,FALSE,FALSE,8/29/16,,,New Service,SONET,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,Telecommunications,3872363.461,4431460.204
Opp-000556,Acct-000025,Potential,FALSE,FALSE,8/29/16,,,New Service,SONET,Bldg-133345,Atlanta,175 Lakewood Way SW,Atlanta,GA,30315,3727.33,"On Zayo Network
",33.7028095,-84.3953085,Telecommunications,3872363.461,4431460.204
Opp-000556,Acct-000025,Potential,FALSE,FALSE,8/29/16,,,New Service,SONET,Bldg-231754,Atlanta,400 Veterans Pkwy,Fayetteville,GA,30214,39064.18,"Not on Zayo Network
",33.4805616,-84.5089571,Telecommunications,3872363.461,4431460.204
Opp-000557,Acct-001031,Failed,TRUE,FALSE,8/3/16,120,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,"On Zayo Network
",32.992076,-96.930441,Government,0,297144.1239
Opp-000558,Acct-001031,Potential,FALSE,FALSE,8/3/16,60,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Government,0,297144.1239
Opp-000558,Acct-001031,Potential,FALSE,FALSE,8/3/16,60,,New Service,Ethernet,Bldg-390032,Dallas,200 Taylor St,Fort Worth,TX,76102,309.61,"Not on Zayo Network
",32.7548896,-97.3354118,Government,0,297144.1239
Opp-000559,Acct-000005,Failed,TRUE,FALSE,8/3/16,36,,New Service,zColo,Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,"On Zayo Network
",32.92387,-96.79165,Telecommunications,5565.12746,212860.2776
Opp-000560,Acct-000049,Successful,TRUE,TRUE,8/30/16,36,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,328468.0781,2193904.394
Opp-000560,Acct-000049,Successful,TRUE,TRUE,8/30/16,36,,New Service,Ethernet,Bldg-121917,Dallas,5950 Colwell Blvd,Irving,TX,75039,262.72,"On Zayo Network
",32.88828,-96.94094,Telecommunications,328468.0781,2193904.394
Opp-000561,Acct-000011,Failed,TRUE,FALSE,8/3/16,12,,New Service,Wavelengths - Metro,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,"On Zayo Network
",39.5873873,-104.876543,Media & Content,610554.6235,1000480.207
Opp-000561,Acct-000011,Failed,TRUE,FALSE,8/3/16,12,,New Service,Wavelengths - Metro,Bldg-139716,Denver,8535 Highfield Pkwy - Bldg 3,Englewood,CO,80112,78.82,"On Zayo Network
",39.5609887,-104.8277596,Media & Content,610554.6235,1000480.207
Opp-000562,Acct-001162,Potential,FALSE,FALSE,8/3/16,36,,New Service,IP Services,Bldg-115607,Atlanta,3100 Breckinridge Blvd,Duluth,GA,30096,270.26,"Not on Zayo Network
",33.9545411,-84.1130972,Media & Content,76498.64426,0
Opp-000563,Acct-001083,Failed,TRUE,FALSE,8/30/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Professional Services,0,503026.0969
Opp-000564,Acct-001083,Failed,TRUE,FALSE,8/30/16,,,New Service,Ethernet,Bldg-111511,Denver,9800 E Easter Ave,Englewood,CO,80112,310.61,"Not on Zayo Network
",39.58683,-104.874491,Professional Services,0,503026.0969
Opp-000565,Acct-001083,Failed,TRUE,FALSE,8/30/16,,,New Service,Ethernet,Bldg-111511,Denver,9800 E Easter Ave,Englewood,CO,80112,310.61,"Not on Zayo Network
",39.58683,-104.874491,Professional Services,0,503026.0969
Opp-000566,Acct-001083,Failed,TRUE,FALSE,8/30/16,,,New Service,Ethernet,Bldg-111511,Denver,9800 E Easter Ave,Englewood,CO,80112,310.61,"Not on Zayo Network
",39.58683,-104.874491,Professional Services,0,503026.0969
Opp-000567,Acct-001083,Failed,TRUE,FALSE,8/30/16,,,New Service,Ethernet,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,"On Zayo Network
",33.7559351,-84.3908998,Professional Services,0,503026.0969
Opp-000568,Acct-001083,Failed,TRUE,FALSE,8/30/16,,,New Service,Ethernet,Bldg-111511,Denver,9800 E Easter Ave,Englewood,CO,80112,310.61,"Not on Zayo Network
",39.58683,-104.874491,Professional Services,0,503026.0969
Opp-000569,Acct-000158,Successful,TRUE,TRUE,8/30/16,36,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Telecommunications,23694.11842,814211.1836
Opp-000570,Acct-000002,Successful,TRUE,TRUE,8/30/16,36,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,"On Zayo Network
",32.992076,-96.930441,Telecommunications,2881700.185,7310037.815
Opp-000571,Acct-001163,Successful,TRUE,TRUE,8/30/16,60,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Professional Services,0,0
Opp-000571,Acct-001163,Successful,TRUE,TRUE,8/30/16,60,,New Service,Ethernet,Bldg-193640,Dallas,101 E Abram St,Arlington,TX,76010,234.52,"Build in Progress
",32.7361052,-97.1063519,Professional Services,0,0
Opp-000572,Acct-000579,Successful,TRUE,TRUE,8/30/16,36,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Telecommunications,1713511.488,473926.7166
Opp-000573,Acct-000007,Successful,TRUE,TRUE,8/30/16,12,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,"On Zayo Network
",33.7775391,-84.4214611,Telecommunications,1049807.216,3183446.942
Opp-000573,Acct-000007,Successful,TRUE,TRUE,8/30/16,12,,New Service,Ethernet,Bldg-068789,Atlanta,3225 Cumberland Blvd SE,Atlanta,GA,30339,93.75,"On Zayo Network
",33.877816,-84.4608857,Telecommunications,1049807.216,3183446.942
Opp-000574,Acct-000007,Potential,FALSE,FALSE,8/30/16,12,,New Service,Ethernet,Bldg-109799,Dallas,1201 Main St,Dallas,TX,75202,141.06,"On Zayo Network
",32.7804649,-96.8022322,Telecommunications,1049807.216,3183446.942
Opp-000574,Acct-000007,Potential,FALSE,FALSE,8/30/16,12,,New Service,Ethernet,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,"On Zayo Network
",32.8970767,-96.9829687,Telecommunications,1049807.216,3183446.942
Opp-000575,Acct-000208,Successful,TRUE,TRUE,8/4/16,36,,New Service,Ethernet,Bldg-084699,Denver,550 E 84th Ave,Denver,CO,80229,385.93,"On Zayo Network
",39.847827,-104.979817,Media & Content,53709.33976,584986.1344
Opp-000576,Acct-001082,Potential,FALSE,FALSE,8/30/16,36,,New Service,zColo,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,"On Zayo Network
",39.5643596,-104.8665482,Professional Services,0,101268.1005
Opp-000576,Acct-001082,Potential,FALSE,FALSE,8/30/16,36,,New Service,zColo,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,"On Zayo Network
",39.5913091,-104.8470746,Professional Services,0,101268.1005
Opp-000577,Acct-000002,Successful,TRUE,TRUE,8/30/16,12,,New Service,Ethernet,Bldg-131709,Denver,9000 S Ridgeline Blvd,Littleton,CO,80129,911.56,"On Zayo Network
",39.5522582,-104.9943973,Telecommunications,2881700.185,7310037.815
Opp-000578,Acct-000158,Potential,FALSE,FALSE,8/30/16,36,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,"On Zayo Network
",39.5913091,-104.8470746,Telecommunications,23694.11842,814211.1836
Opp-000579,Acct-000286,Potential,FALSE,FALSE,8/4/16,,,New Service,Ethernet,Bldg-132281,Denver,7900 E Union Ave,Denver,CO,80237,47.13,"Not on Zayo Network
",39.629024,-104.896001,Telecommunications,22499.14188,721948.4968
Opp-000580,Acct-000286,Potential,FALSE,FALSE,8/4/16,,,New Service,Ethernet,Bldg-132281,Denver,7900 E Union Ave,Denver,CO,80237,47.13,"Not on Zayo Network
",39.629024,-104.896001,Telecommunications,22499.14188,721948.4968
Opp-000581,Acct-000013,Successful,TRUE,TRUE,8/4/16,24,,New Service,Ethernet,Bldg-110412,Dallas,14901 FAA Blvd,Fort Worth,TX,76155,286.34,"On Zayo Network
",32.8323815,-97.0415716,Telecommunications,4685544.54,17445073.13
Opp-000582,Acct-000034,Failed,TRUE,FALSE,8/30/16,36,,New Service,Wavelengths - Long Haul,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,"On Zayo Network
",39.5873873,-104.876543,Telecommunications,1099879.883,13855751.13
Opp-000583,Acct-001088,Successful,TRUE,TRUE,8/30/16,36,,New Service,zColo,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,"On Zayo Network
",39.5913091,-104.8470746,Professional Services,8463.97844,238085.9486
Opp-000584,Acct-001164,Successful,TRUE,TRUE,8/4/16,36,a0M6000000LKIfSEAX,Positive Re-Rate/Move/Change,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Energy & Manufacturing,0,0
Opp-000585,Acct-000116,Potential,FALSE,FALSE,8/30/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,177241.6104,519124.0786
Opp-000586,Acct-000013,Successful,TRUE,TRUE,8/4/16,36,,New Service,Ethernet,Bldg-080551,Atlanta,50 Hurt Plz SE,Atlanta,GA,30303,91.64,"On Zayo Network
",33.754243,-84.387292,Telecommunications,4685544.54,17445073.13
Opp-000587,Acct-000038,Potential,FALSE,FALSE,8/4/16,,,New Service,Dark Fiber - Metro,Bldg-014932,Denver,12396 Grant St,Thornton,CO,80241,132.44,"On Zayo Network
",39.922452,-104.983234,Media & Content,1167625.834,418529.1948
Opp-000587,Acct-000038,Potential,FALSE,FALSE,8/4/16,,,New Service,Dark Fiber - Metro,Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,"On Zayo Network
",39.745886,-104.9794996,Media & Content,1167625.834,418529.1948
Opp-000588,Acct-001031,Failed,TRUE,FALSE,8/4/16,120,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Government,0,297144.1239
Opp-000588,Acct-001031,Failed,TRUE,FALSE,8/4/16,120,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,"On Zayo Network
",32.992076,-96.930441,Government,0,297144.1239
Opp-000589,Acct-001050,Potential,FALSE,FALSE,8/4/16,,,New Service,Ethernet,Bldg-121340,Dallas,2440 Marsh Ln,Carrollton,TX,75006,250.98,"On Zayo Network
",32.98018,-96.85467,Healthcare,6828.78378,71439.03096
Opp-000590,Acct-001050,Successful,TRUE,TRUE,8/4/16,36,a0M6000000FPVyIEAX,Positive Re-Rate/Move/Change,Ethernet,Bldg-121340,Dallas,2440 Marsh Ln,Carrollton,TX,75006,250.98,"On Zayo Network
",32.98018,-96.85467,Healthcare,6828.78378,71439.03096
Opp-000591,Acct-000176,Potential,FALSE,FALSE,8/4/16,36,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,IT Infrastructure,251362.6472,3839405.797
Opp-000592,Acct-000019,Potential,FALSE,FALSE,8/4/16,36,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,"On Zayo Network
",39.5643596,-104.8665482,Telecommunications,19979.85064,46872510.76
Opp-000593,Acct-000019,Potential,FALSE,FALSE,8/4/16,36,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,"On Zayo Network
",39.5643596,-104.8665482,Telecommunications,19979.85064,46872510.76
Opp-000594,Acct-000176,Potential,FALSE,FALSE,8/4/16,24,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,IT Infrastructure,251362.6472,3839405.797
Opp-000594,Acct-000176,Potential,FALSE,FALSE,8/4/16,24,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,IT Infrastructure,251362.6472,3839405.797
Opp-000594,Acct-000176,Potential,FALSE,FALSE,8/4/16,24,,New Service,Wavelengths - Long Haul,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,"On Zayo Network
",32.787255,-96.794118,IT Infrastructure,251362.6472,3839405.797
Opp-000595,Acct-000435,Successful,TRUE,TRUE,8/5/16,89,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,348506.1623,762746.3882
Opp-000595,Acct-000435,Successful,TRUE,TRUE,8/5/16,89,,New Service,Dark Fiber - Metro,Bldg-116484,Dallas,717 N Harwood St,Dallas,TX,75201,34.68,"On Zayo Network
",32.7856764,-96.7980541,Telecommunications,348506.1623,762746.3882
Opp-000596,Acct-000519,Failed,TRUE,FALSE,8/31/16,,,New Service,Wavelengths - Long Haul,Bldg-133345,Atlanta,175 Lakewood Way SW,Atlanta,GA,30315,3727.33,"On Zayo Network
",33.7028095,-84.3953085,Media & Content,33522.25118,0
Opp-000596,Acct-000519,Failed,TRUE,FALSE,8/31/16,,,New Service,Wavelengths - Long Haul,Bldg-231754,Atlanta,400 Veterans Pkwy,Fayetteville,GA,30214,39064.18,"Not on Zayo Network
",33.4805616,-84.5089571,Media & Content,33522.25118,0
Opp-000597,Acct-000013,Potential,FALSE,FALSE,8/31/16,,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Telecommunications,4685544.54,17445073.13
Opp-000597,Acct-000013,Potential,FALSE,FALSE,8/31/16,,,New Service,Ethernet,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,"On Zayo Network
",39.5590408,-104.8383836,Telecommunications,4685544.54,17445073.13
Opp-000598,Acct-001161,Potential,FALSE,FALSE,8/4/16,36,,New Service,Ethernet,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,"On Zayo Network
",33.7616219,-84.3911416,Telecommunications,22657.67978,0
Opp-000598,Acct-001161,Potential,FALSE,FALSE,8/4/16,36,,New Service,Ethernet,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,"On Zayo Network
",34.0354213,-84.0608807,Telecommunications,22657.67978,0
Opp-000598,Acct-001161,Potential,FALSE,FALSE,8/4/16,36,,New Service,Ethernet,Bldg-484095,Atlanta,3567 Parkway Ln,Peachtree Corners,GA,30092,3073.77,"Not on Zayo Network
",33.9613422,-84.2321646,Telecommunications,22657.67978,0
